StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Lon,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
2,NSW,Bennelong,105,3,Eastwood,Current,Eastwood Public School,Rowe St,,,EASTWOOD,NSW,2122,642,Public School,Rowe St,EASTWOOD,,,Rowe St - 2 gates Rutledge St - 2 driveway & 1 gate Cnr Rowe & Shaftsbury - 1 driveway,-33.7928,151.078,1380404,Assisted,3285,313,7,3
2,NSW,Bennelong,105,3,Eastwood Heights,Current,Eastwood Heights Public School,Lincoln St,,,EASTWOOD,NSW,2122,80,Eastwood Heights Public School,Lincoln St,EASTWOOD,,,Lincoln St - 1 gate Bellamy Ave - 1 gate,-33.7817,151.096,1380106,Assisted,1663,61,4,1
2,NSW,Bennelong,105,3,Eastwood West,Current,Corrective Services Academy,66 Terry Rd,,,EASTWOOD,NSW,2122,643,Corrective Services Academy,66 Terry Rd,EASTWOOD,Conference Room,Lawson St,Lawson St - main gate,-33.7906,151.067,1380302,None,1418,137,3,2
2,NSW,Bennelong,105,3,Epping,Current,Epping Church of Christ,31 Bridge St,,,EPPING,NSW,2121,644,Church of Christ Hall,31 Bridge St,EPPING,,,Bridge St - Main Hall entry,-33.7745,151.079,1331007,Assisted,2179,189,5,2
2,NSW,Bennelong,105,3,Epping East,Current,Epping Public School,Norfolk Rd,,,EPPING,NSW,2121,81,Public School,Norfolk Rd,EPPING,,,Norfolk Rd - 2 gates,-33.768408,151.0871472,1251212,Assisted,2323,158,5,2
2,NSW,Bennelong,105,3,Epping Heights,Current,Epping Heights Public School,128 Kent St,,,EPPING,NSW,2121,645,Epping Heights Public School,128 Kent St,EPPING,,,Kent St - 1 gate & car park entrance,-33.76284,151.07377,1251111,Assisted,1594,89,4,1
2,NSW,Bennelong,105,3,Epping North,Current,Epping North Public School,Boundary Rd,,,NORTH EPPING,NSW,2121,82,Epping North Public School,Boundary Rd,NORTH EPPING,,,Boundary Rd - 2 gates & 1 carpark,-33.7576,151.096,1251315,Assisted,2107,66,5,1
2,NSW,Bennelong,105,3,Epping West,Current,Epping West Public School,96 Carlingford Rd,,,EPPING,NSW,2121,11927,Epping West Public School,96 Carlingford Rd,EPPING,,,"Carlingford Rd - 1 gate, walkway & d/way Ward St - 2 gates",-33.7728471,151.0684506,1251107,Assisted,2578,178,6,2
2,NSW,Bennelong,105,3,Ermington,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Bennelong,105,3,Ermington Central,Current,Rydalmere East Public School,Spurway St,,,ERMINGTON,NSW,2115,2252,Rydalmere East Public School,Spurway St,ERMINGTON,,,Mailing Ave - 1 gate & 1 car park gate,-33.816527,151.0572843,1331106,Assisted,1554,312,4,3
2,NSW,Bennelong,105,3,Ermington West (Bennelong),Current,Ermington West Public School,Vignes St,,,ERMINGTON,NSW,2115,2253,Ermington West Public School,Vignes St,ERMINGTON,,,Gate 1: Vignes St,-33.8061,151.058,1331207,Assisted,2260,137,5,2
2,NSW,Bennelong,105,3,Gladesville (Bennelong),Current,Gladesville Public School,178 Victoria Rd,,,GLADESVILLE,NSW,2111,84,Public School,178 Victoria Rd,GLADESVILLE,,,,-33.8323301,151.1259218,1381310,Assisted,2489,441,5,5
2,NSW,Bennelong,105,3,Gladesville Central,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Bennelong,105,3,Gladesville North,Current,Tennyson Pre-school Kindergarten,15A Stanbury St,,,GLADESVILLE,NSW,2111,87,Tennyson Pre-school Kindergarten,15A Stanbury St,GLADESVILLE,,,corner Stanbury st and Nokia St - gate,-33.8277117,151.1201395,1381409,None,1884,190,4,2
2,NSW,Bennelong,105,3,Gladesville West,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Bennelong,105,3,Kent Road,Current,Kent Road Public School,cnr Herring & Kent Rds,,,MARSFIELD,NSW,2122,92,Kent Road Public School,cnr Herring & Kent Rds,MARSFIELD,,,Kent Rd - 1 gate & 1 car park gate Herring Rd - 4 gates,-33.7864,151.109,1380806,Assisted,2414,151,5,2
2,NSW,Bennelong,105,3,Kittys Creek,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Bennelong,105,3,Macquarie Park,Current,Morling College,120 Herring Rd,,,MACQUARIE PARK,NSW,2113,98,Morling College,120 Herring Rd,MACQUARIE PARK,Dining Hall,,Herring rd - carpark entrance and path,-33.7797606,151.1149218,1380101,Assisted,1515,246,4,3
2,NSW,Bennelong,105,3,Marsfield,Current,St Anthony's Church Hall,54 Agincourt Rd,,,MARSFIELD,NSW,2122,99,St Anthony's Church Hall,54 Agincourt Rd,MARSFIELD,,,,-33.781032,151.102359,1380801,Assisted,1759,88,4,1
2,NSW,Bennelong,105,3,Marsfield North,Current,Epping Boys High School,213 Vimiera Rd,,,MARSFIELD,NSW,2122,75,Epping Boys High School,213 Vimiera Rd,MARSFIELD,,,Vimiera Rd - 1 driveway,-33.7703911,151.0996223,1380107,Assisted,2493,184,5,2
2,NSW,Bennelong,105,3,Meadowbank,Current,Meadowbank TAFE College,See St,,,MEADOWBANK,NSW,2114,650,TAFE College,See St,MEADOWBANK,Cafeteria,,2 Entrances - See Street 1 Entrance - Rhodes Street Polling - Building P. Take lift to Cante en,-33.8148423,151.0924377,1380509,Assisted,1317,125,3,2
2,NSW,Bennelong,105,3,Melrose Park,Current,Melrose Park Public School,110 Wharf Rd,,,MELROSE PARK,NSW,2114,33928,Public School,110 Wharf Rd,MELROSE PARK,,,Wharf Rd - 1 gate Mary St - pathway,-33.8151,151.073,1331104,Assisted,1643,87,4,1
2,NSW,Bennelong,105,3,Middle Ryde,Current,Ryde Secondary College,5 Malvina St,,,RYDE,NSW,2112,33877,Secondary College,5 Malvina St,RYDE,,Forrest Rd,Forrest Rd - gate,-33.8133913,151.1200494,1381107,None,619,26,2,1
2,NSW,Bennelong,105,3,Parkes Street,Current,Ryde TAFE School of Horticulture,Parkes St,,,WEST RYDE,NSW,2114,8869,Ryde TAFE School of Horticulture,Parkes St,WEST RYDE,,,Entrance by foot or car to Banksia Build ing see college map,-33.8085,151.1,1380711,Assisted,1617,127,4,2
2,NSW,Bennelong,105,3,Putney,Current,Putney Public School,193 Morrison Rd,,,PUTNEY,NSW,2112,102,Public School,193 Morrison Rd,PUTNEY,,,Morrison Rd - 4 entrances Parry St - 1 gate,-33.8249,151.111,1381302,Assisted,3497,221,7,3
2,NSW,Bennelong,105,3,Roselea,Current,Roselea Public School,449 North Rocks Rd,,,CARLINGFORD,NSW,2118,33926,Roselea Public School,449 North Rocks Rd,CARLINGFORD,,,North Rocks Rd - 2 driveways & 2 gates,-33.7654,151.053,1251008,Assisted,2294,201,5,2
2,NSW,Bennelong,105,3,Ryde,Current,Ryde Masonic Hall,142 Blaxland Rd,,,RYDE,NSW,2112,654,Masonic Hall,142 Blaxland Rd,RYDE,,,Blaxland Rd - 1 street entrance,-33.8128,151.105,1381204,None,1663,165,4,2
2,NSW,Bennelong,105,3,Ryde Central,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Bennelong,105,3,Ryde East,Current,Ryde East Public School,12 Twin Rd,,,NORTH RYDE,NSW,2113,105,Ryde East Public School,12 Twin Rd,NORTH RYDE,,,Twin Rd - Driveway & gate Badajoz Rd - Driveway and gate,-33.8063669,151.1268905,1381106,Assisted,3255,107,7,1
2,NSW,Bennelong,105,3,Ryde Heights,Current,Meadowbank Public School,Thistle St,,,RYDE,NSW,2112,655,Meadowbank Public School,Thistle St,RYDE,,,Thistle Street - main gate Gale St - level entry gate,-33.8178,151.098,1381207,Assisted,1673,128,4,2
2,NSW,Bennelong,105,3,Ryde North,Current,North Ryde Public School,Coxs Rd,,,NORTH RYDE,NSW,2113,106,Public School,Coxs Rd,NORTH RYDE,,,Coxs Rd - gate Lane Cove Rd - gate,-33.7939,151.12,1381112,Assisted,3151,215,7,2
2,NSW,Bennelong,105,3,Ryde South,Current,Evangel Bible Church,17 Douglas St, ,,PUTNEY,NSW,2112,657,Evangel Bible Church,17 Douglas St,PUTNEY,,,Main entry rear of chruch,-33.824,151.106,1381206,None,827,78,2,1
2,NSW,Bennelong,105,3,Ryde View,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Bennelong,105,3,Sydney (Bennelong),Current,Sydney Town Hall,George St, ,,SYDNEY,NSW,2000,14017,Town Hall,George St,SYDNEY,,Sydney Town Hall Square,via Town Hall Square,-33.8730501,151.2064528,1400114,Assisted,177,0,0,0
2,NSW,Bennelong,105,3,Top Ryde,Current,Ryde Public School,Pope St,,,RYDE,NSW,2112,34349,Public School,Pope St,RYDE,,,Entrance to Polling Place - Main Door       lower school area Grounds Gate - Lower Tucker St         Gate - Argyle Ave car park,-33.8118,151.108,1381110,Assisted,2344,239,5,3
2,NSW,Bennelong,105,3,Truscott,Current,Truscott Street Public School,Truscott St,,,NORTH RYDE,NSW,2113,107,Truscott Street Public School,Truscott St,NORTH RYDE,,Ryrie St,Ryrie St - gate,-33.7947,151.13,1381003,Assisted,1639,75,4,1
2,NSW,Bennelong,105,3,Water Tanks,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Bennelong,105,3,West Ryde,Current,West Ryde Public School,6 Endeavour St,,,WEST RYDE,NSW,2114,661,Public School,6 Endeavour St,WEST RYDE,,,Endeavour St - 2 gates & 1 driveway,-33.8087,151.085,1380407,None,3352,169,7,2
2,NSW,Berowra,106,4,Annangrove,Appointment,Annangrove Public School,185 Annangrove Rd,,,ANNANGROVE,NSW,2156,1822,Public School,185 Annangrove Rd,ANNANGROVE,,,Annangrove Rd - 2 gates & 1 driveway,-33.6687322,150.9522275,1260204,Assisted,1215,371,3,4
2,NSW,Berowra,106,4,Annangrove (Berowra),Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Berowra,106,4,Arcadia,Current,Arcadia Public School,140 Arcadia Rd,,,ARCADIA,NSW,2159,1823,Public School,140 Arcadia Rd,ARCADIA,,,Arcadia Rd - 1 driveway & 1 gate Blacks Rd - 1 gate,-33.6231223,151.0520461,1250109,None,959,65,2,1
2,NSW,Berowra,106,4,Asquith (Berowra),Current,Asquith Public School,Dudley St,,,ASQUITH,NSW,2077,43686,Public School,Dudley St,ASQUITH,,,Dudley St - 2 entries Hazlemead Rd - 1 gate,-33.6855,151.112,1251613,Assisted,667,0,2,0
2,NSW,Berowra,106,4,Beecroft,Current,Beecroft Public School,90-98 Beecroft Rd,,,BEECROFT,NSW,2119,632,Public School,90-98 Beecroft Rd,BEECROFT,,,Mary St - 1 pedestrian gate Copeland Rd - gate,-33.7523233,151.0651663,1251005,Assisted,3022,224,7,3
2,NSW,Berowra,106,4,Berowra,Current,Berowra Public School,Hillcrest Rd,,,BEROWRA,NSW,2081,117,Public School,Hillcrest Rd,BEROWRA,,,Berowra Waters Rd - 1 gate Hillcrest Rd - 2 gate & 1 driveway,-33.6181,151.147,1250211,Assisted,3381,146,7,2
2,NSW,Berowra,106,4,Berowra Heights,Current,Wideview Public School,Wideview Rd,,,BEROWRA HEIGHTS,NSW,2082,118,Wideview Public School,Wideview Rd,BEROWRA HEIGHTS,,,Wideview Rd. 2 pedestrian gates and 1 vehicle access to carpark,-33.6094008,151.1427318,1250203,None,1783,64,4,1
2,NSW,Berowra,106,4,Berowra Waters,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Berowra,106,4,Brooklyn,Current,Brooklyn Public School,106 Brooklyn Rd,,,BROOKLYN,NSW,2083,120,Public School,106 Brooklyn Rd,BROOKLYN,,,Brooklyn Rd - 1 driveway & 1 gate Cowan St - 1 driveway Ross St - 1 gate,-33.54813,151.21538,1250208,Assisted,478,132,0,2
2,NSW,Berowra,106,4,Cheltenham,Current,Cheltenham Girls High School,The Promenade,,,CHELTENHAM,NSW,2119,637,Girls High School,The Promenade,CHELTENHAM,,,The Promenade (Pedestrian & Parking),-33.7578,151.074,1251303,Assisted,1470,74,3,1
2,NSW,Berowra,106,4,Cherrybrook,Current,Cherrybrook Public School,131 New Line Rd,,,CHERRYBROOK,NSW,2126,11928,Public School,131 New Line Rd,CHERRYBROOK,,,New Line Rd - gate and driveway All Saints Cl - laneway,-33.7314,151.042,1250901,Assisted,3517,128,8,2
2,NSW,Berowra,106,4,Cherrybrook Central,Current,Cherrybrook Girl Guides Hall,cnr Shepherds Dr & Macquarie Dr,,,CHERRYBROOK,NSW,2126,34004,Girl Guides Hall,cnr Shepherds Dr & Macquarie Dr,CHERRYBROOK,,,open walk way from Shepherds Dr or Macqu arie Dr,-33.7205638,151.0459716,1250811,Assisted,1847,61,4,1
2,NSW,Berowra,106,4,Cherrybrook North,Current,Cherrybrook Technology High School,28-44 Purchase Rd,,,CHERRYBROOK,NSW,2126,1852,Technology High School,28-44 Purchase Rd,CHERRYBROOK,,,Purchase Road - Pedestrian Access,-33.7190356,151.0376017,1251707,Assisted,3548,129,8,2
2,NSW,Berowra,106,4,Cherrybrook South,Current,West Pennant Hills Scout Hall,Wilga St,,,WEST PENNANT HILLS,NSW,2125,11929,West Pennant Hills Scout Hall,Wilga St,WEST PENNANT HILLS,,,,-33.7382005,151.0503745,1250908,None,1185,53,3,1
2,NSW,Berowra,106,4,Cowan,Current,Cowan Public School,Chandler Ave,,,COWAN,NSW,2081,121,Public School,Chandler Ave,COWAN,,,Park St 1 gate Chandler Ave 2 gates,-33.5885,151.169,1250205,Assisted,401,20,0,1
2,NSW,Berowra,106,4,Dangar Island,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Berowra,106,4,Dural,Current,Dural Public School,622 Old Northern Rd,,,DURAL,NSW,2158,11930,Public School,622 Old Northern Rd,DURAL,,,Old Northern Rd - 2 gates & 1 driveway,-33.6857,151.026,1261708,Assisted,2234,176,5,2
2,NSW,Berowra,106,4,Eurambie Park (Berowra),Current,Eurambie Park Child Care Centre,41 Coonara Ave,,,WEST PENNANT HILLS,NSW,2125,11971,Eurambie Park Child Care Centre,41 Coonara Ave,WEST PENNANT HILLS,,,1 entrance Coonara Ave   (front door entrance off car park),-33.7447,151.03,1261611,Assisted,1576,86,4,1
2,NSW,Berowra,106,4,Galston,Current,Galston Public School,School Rd,,,GALSTON,NSW,2159,1836,Public School,School Rd,GALSTON,,,School Rd - 1 gate & 1 driveway,-33.648,151.045,1250108,Assisted,1777,98,4,1
2,NSW,Berowra,106,4,Glenhaven,Current,Glenhaven Public School,Glenhaven Rd,,,GLENHAVEN,NSW,2156,1838,Public School,Glenhaven Rd,GLENHAVEN,,,Glenhaven Rd  - 2 gates,-33.701,151.004,1261406,Assisted,2713,252,6,3
2,NSW,Berowra,106,4,Glenorie,Current,Glenorie Public School,1731 Old Northern Rd,,,GLENORIE,NSW,2157,1839,Public School,1731 Old Northern Rd,GLENORIE,,,Old Northern Rd - 3 pedestrian gates Tecoma Dr - 1 pedestrian gate & 1 d/way,-33.5987,151.008,1250111,None,1585,81,4,1
2,NSW,Berowra,106,4,Hillside Central,Current,Hillside Public School,122 Cattai Ridge Rd,,,GLENORIE,NSW,2157,1831,Hillside Public School,122 Cattai Ridge Rd,GLENORIE,,,Cattai Ridge Rd Gate,-33.6054902,150.9788283,1260201,None,387,54,0,1
2,NSW,Berowra,106,4,Hopetoun,Appointment,"Barton Hall, Hopetoun Village",cnr Gough Dr & David Rd,,,CASTLE HILL,NSW,2154,1851,"Barton Hall, Hopetoun Village",cnr Gough Dr & David Rd,CASTLE HILL,,,1. Gowrie Dr 2. Charlton Dr off David Rd,-33.7285,151.025,1251714,Assisted,357,217,0,2
2,NSW,Berowra,106,4,Hornsby (Berowra),Current,Hornsby TAFE College,205 Pacific Hwy,,,HORNSBY,NSW,2077,123,TAFE College,205 Pacific Hwy,HORNSBY,Canteen,,Pacific Hwy - 2 paths,-33.7,151.097,1250607,Assisted,974,111,2,2
2,NSW,Berowra,106,4,Hornsby Central (Berowra),Current,Hornsby Girls High School,Edgeworth David Ave,,,HORNSBY,NSW,2077,43688,Girls High School,Edgeworth David Ave,HORNSBY,,,Edgeworth David Ave - 1 gate & 1 d/way Thomas St - 1 driveway,-33.7064,151.102,1251517,Assisted,503,0,2,0
2,NSW,Berowra,106,4,Hornsby Heights,Current,Hornsby Heights Public School,8 Somerville Rd,,,HORNSBY HEIGHTS,NSW,2077,124,Public School,8 Somerville Rd,HORNSBY HEIGHTS,,,Somerville Rd - 2 gates & 1 driveway Pike Rd - 1 driveway,-33.670187,151.0966482,1250402,Assisted,2367,104,5,1
2,NSW,Berowra,106,4,Hornsby North,Current,Hornsby North Public School,Ida St,,,HORNSBY,NSW,2077,126,Hornsby North Public School,Ida St,HORNSBY,,,Ida St. - 1 gate & 1 driveway Cawthorne St. - 1 gate,-33.6833,151.098,1250604,None,1717,93,4,1
2,NSW,Berowra,106,4,Hornsby South,Current,Hornsby South Public School,57-63 Clarke Rd,,,HORNSBY,NSW,2077,134,Hornsby South Public School,Clarke Rd,HORNSBY,,,Clarke Rd - 1 drive & 1 gate Ronald St - 1 driveway,-33.7127637,151.0955118,1251411,Assisted,1204,175,3,2
2,NSW,Berowra,106,4,Hornsby West,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Berowra,106,4,Hornsby West (Berowra),Appointment,Hornsby War Memorial Hall,2 High St,,,HORNSBY,NSW,2077,128,War Memorial Hall,2 High St,HORNSBY,,,Street frontage double doors (stairs),-33.70446,151.097122,1250609,Assisted,892,115,2,2
2,NSW,Berowra,106,4,Kenthurst,Current,Kenthurst Public School,111 Kenthurst Rd,,,KENTHURST,NSW,2156,1842,Public School,111 Kenthurst Rd,KENTHURST,,Dural St,Dural St - 2 gates (no stairs),-33.6654,151.004,1261704,Assisted,2576,149,6,2
2,NSW,Berowra,106,4,Maroota,Current,Maroota Public School,Old Northern Rd,,,MAROOTA,NSW,2756,1788,Public School,Old Northern Rd,MAROOTA,,,Gate and driveway Old Northern Road,-33.45935,150.99446,1260108,Assisted,347,59,0,1
2,NSW,Berowra,106,4,Maroota South,Current,South Maroota Hall,Wisemans Ferry Rd,,,SOUTH MAROOTA,NSW,2756,1789,Hall,Wisemans Ferry Rd,SOUTH MAROOTA,,,Entrance from carpark off Wisemans Ferry  Rd (nearest cross st Paul's Rd),-33.5234,150.944,1260109,Assisted,480,51,0,1
2,NSW,Berowra,106,4,Middle Dural,Current,Middle Dural Public School,1251 Old Northern Road,,,MIDDLE DURAL,NSW,2158,1846,Public School,1251 Old Northern Road,MIDDLE DURAL,,,Cnr Mid Dural Rd & Old Northern - 1 gate Mid Dural Rd - 1 gate & 1 driveway,-33.6444,151.023,1250502,Assisted,1224,49,3,1
2,NSW,Berowra,106,4,Mount Colah,Current,Mount Colah Public School,Telopea St,,,MOUNT COLAH,NSW,2079,131,Public School,Telopea St,MOUNT COLAH,,,Telopea Rd - 1 gate & 1 driveway Pierre Cl - 1 gate & 1 driveway,-33.6726,151.117,1251602,Assisted,2735,103,6,1
2,NSW,Berowra,106,4,Mount Kuring-Gai,Current,Mount Kuring-Gai Public School,Leeming St,,,MOUNT KURING-GAI,NSW,2080,132,Public School,Leeming St,MOUNT KURING-GAI,,,Leeming St - 1 gate & 1 driveway King St - 1 driveway,-33.6575,151.136,1251609,Assisted,1223,48,3,1
2,NSW,Berowra,106,4,Mowll,Appointment,"Dover Hall, Mowll Village",Hilliard Dr,,,CASTLE HILL,NSW,2154,1848,"Dover Hall, Mowll Village",Goodwin Cres,CASTLE HILL,,,off Hilliard Drive,-33.7271,151.024,1251714,Assisted,360,123,0,2
2,NSW,Berowra,106,4,Murray Farm,Current,Murray Farm Public School,Tracey Ave,,,CARLINGFORD,NSW,2118,1850,Murray Farm Public School,Tracey Ave,CARLINGFORD,,,Tracey Ave - 2 gates & 1 driveway Dryden Ave - 1 pathway,-33.7658,151.039,1261006,Assisted,2931,224,6,3
2,NSW,Berowra,106,4,Normanhurst (Berowra),Current,Normanhurst Public School,Normanhurst Rd,,,NORMANHURST,NSW,2076,79812,Public School,Normanhurst Rd,NORMANHURST,,,Normanhurst Rd - Pedestrian gate and driveway,-33.7237,151.098,1251410,Assisted,640,0,2,0
2,NSW,Berowra,106,4,Normanhurst West,Current,Normanhurst West Public School,2-10 Dartford Rd,,,THORNLEIGH,NSW,2120,135,Normanhurst West Public School,Dartford Rd,THORNLEIGH,,,Dartford Rd - 2 gates and 1 driveway Milson Pde - 1 gate,-33.72177,151.08808,1250707,Assisted,2055,219,5,2
2,NSW,Berowra,106,4,Oakhill Drive,Appointment,Oakhill Drive Public School,1-5 Oakhill Drive,,,CASTLE HILL,NSW,2154,33781,Oakhill Drive Public School,1-5 Oakhill Drive,CASTLE HILL,,,,-33.721514,151.0232634,1251713,Assisted,3420,400,7,4
2,NSW,Berowra,106,4,Oakhill Drive (Berowra),Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Berowra,106,4,Pennant Hills,Current,Pennant Hills High School,Laurence St,,,PENNANT HILLS,NSW,2120,136,High School,Laurence St,PENNANT HILLS,,,Laurence St - 2 driveways & 1 gate Boundary Rd - 2 gates Bellamy Rd - 1 gate (double gate),-33.7328992,151.0614421,1250804,Assisted,3208,151,7,2
2,NSW,Berowra,106,4,Samuel Gilbert (Berowra),Current,Samuel Gilbert Public School,cnr Ridgecrop Dr & Gilbert Rd,,,CASTLE HILL,NSW,2154,56586,Samuel Gilbert Public School,cnr Ridgecrop Dr & Gilbert Rd,CASTLE HILL,,,Ridgecrop Dr pedestrian gate,-33.7142,150.993,1261407,Assisted,570,0,2,0
2,NSW,Berowra,106,4,Sydney (Berowra),Current,Sydney Town Hall,George St, ,,SYDNEY,NSW,2000,14020,Town Hall,George St,SYDNEY,,Sydney Town Hall Square,via Town Hall Square,-33.8730501,151.2064528,1400114,Assisted,115,0,0,0
2,NSW,Berowra,106,4,Thompsons Corner,Current,West Pennant Hills Public School,Church St,,,WEST PENNANT HILLS,NSW,2125,1855,Public School,Church St,WEST PENNANT HILLS,,,"Church St - 2 gates Castle Hill Rd, via Coles carpark - gate",-33.7459033,151.0501363,1251001,Assisted,2385,165,5,2
2,NSW,Berowra,106,4,Thornleigh,Appointment,Chinese & Aust Baptist Church,235 Pennant Hills Rd, ,,THORNLEIGH,NSW,2120,56576,Chinese & Australian Baptist Church,235 Pennant Hills Rd,THORNLEIGH,,Loch Maree Ave,,-33.7282,151.085,1251405,Assisted,1230,125,3,2
2,NSW,Berowra,106,4,Thornleigh (Berowra),Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Berowra,106,4,West Pennant Hills,Appointment,West Pennant Hills Valley Community Centre,42A Hill Rd,,,WEST PENNANT HILLS,NSW,2125,33118,Valley Community Centre,42A Hill Rd,WEST PENNANT HILLS,,,Hill Rd - Driveway,-33.7477183,151.0270559,1261602,Assisted,1636,48,4,1
2,NSW,Berowra,106,4,West Pennant Hills (Berowra),Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Berowra,106,4,Westleigh,Current,Thornleigh West Public School,Giblett Ave,,,THORNLEIGH,NSW,2120,148,Thornleigh West Public School,Giblett Ave,THORNLEIGH,,,Giblett Ave - 1 gate & 1 driveway,-33.7242,151.072,1251402,Assisted,3336,178,7,2
2,NSW,Berowra,106,4,Wisemans Ferry,Current,Wisemans Ferry Public School,Old Northern Rd,,,WISEMANS FERRY,NSW,2775,33800,Public School,Old Northern Rd,WISEMANS FERRY,,,Old Northern Road - Gate and driveway,-33.3954535,150.9849427,1260101,Assisted,168,290,0,3
2,NSW,Blaxland,107,5,Auburn,Appointment,Auburn Public School,cnr Auburn Rd & Beatrice St,,,AUBURN,NSW,2144,2365,Public School,cnr Auburn Rd & Beatrice St,AUBURN,,,Main gate on Beatrice St and gate on Auburn Rd,-33.8538,151.032,1340402,Assisted,2868,533,6,5
2,NSW,Blaxland,107,5,Auburn Central,Appointment,St Thomas Anglican Church,3a Provincial St,,,AUBURN,NSW,2144,2392,St Thomas Anglican Church,3a Provincial St,AUBURN,,,Main Gate,-33.856,151.028152,1340507,Assisted,1097,162,3,2
2,NSW,Blaxland,107,5,Auburn East,Appointment,St Joseph the Worker Hall,cnr Wellington Rd and Renshaw Ave,,,AUBURN,NSW,2144,2366,St Joseph the Worker Hall,cnr Wellington Rd and Renshaw Ave,AUBURN,Renshaw Ave,,Renshaw Ave pedestrian gate & driveway,-33.8652,151.025,1340603,Assisted,1428,124,5,2
2,NSW,Blaxland,107,5,Auburn East (Blaxland),Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Blaxland,107,5,Auburn North,Appointment,Auburn Girls High School,Hunter St,,,AUBURN,NSW,2144,2368,Girls High School,Hunter St,AUBURN,,,Main pedestrian gate on Hunter St,-33.8433,151.034,1340510,Assisted,1934,216,4,2
2,NSW,Blaxland,107,5,Auburn West,Appointment,Auburn West Public School,cnr Chiswick & Chisholm Rds,,,AUBURN,NSW,2144,2369,Auburn West Public School,cnr Chiswick & Chisholm Rds,AUBURN,,,Entrance :Chiswick Rd,-33.8603,151.02,1340610,Assisted,3090,221,7,3
2,NSW,Blaxland,107,5,Auburn West (Blaxland),Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Blaxland,107,5,Bankstown (Blaxland),Current,Bankstown Public School,cnr Restwell St & McDonald Lane,,,BANKSTOWN,NSW,2200,31455,Public School,cnr Restwell St & McDonald Lane,BANKSTOWN,,,Entrance:Restwell St-Pedestrian entrance,-33.9209,151.034,1342004,Assisted,1521,298,5,3
2,NSW,Blaxland,107,5,Bankstown Central,Appointment,Bankstown Senior Citizens Centre,7 West Tce,,,BANKSTOWN,NSW,2200,155,Senior Citizens Centre,7 West Tce,BANKSTOWN,,,Entrance:West Terrace,-33.91927,151.03662,1342014,Assisted,797,423,4,4
